,data,numArticles,neutral,positive,negative
0,2016-12-20,5,0.46541324,0.24754123,0.2870455
1,2016-12-23,4,0.58239734,0.25765282,0.15994982
2,2016-12-29,1,0.9251453,0.061202087,0.013652637
3,2016-12-30,2,0.49948028,0.46940503,0.031114697
4,2017-01-01,1,0.72726667,0.03221783,0.24051549
5,2016-12-09,5,0.5571147,0.33070427,0.11218101
6,2016-12-15,6,0.4900683,0.15470035,0.35523137
7,2016-12-16,3,0.40795898,0.33954334,0.2524977
8,2016-12-18,1,0.9136439,0.07166786,0.01468823
9,2016-12-19,4,0.47434804,0.06468602,0.46096593
10,2016-12-08,11,0.46933058,0.3540497,0.17661971
11,2016-12-04,2,0.920017,0.022478007,0.05750496
12,2016-12-05,3,0.71197337,0.25951764,0.028509066
13,2016-12-06,5,0.45442715,0.1939238,0.35164905
14,2016-12-07,7,0.4478251,0.258246,0.29392895
15,2016-11-29,6,0.56809276,0.41291904,0.018988185
16,2016-11-30,6,0.22425927,0.16181275,0.613928
17,2016-12-01,8,0.6017173,0.18969366,0.20858908
18,2016-12-02,4,0.43112868,0.26797307,0.30089822
19,2016-11-27,3,0.8463934,0.12053687,0.03306965
20,2016-11-28,7,0.5433917,0.16041172,0.29619652
21,2016-11-22,6,0.39979947,0.32662764,0.27357286
22,2016-11-23,9,0.58068603,0.10300987,0.31630412
23,2016-11-24,1,0.7732465,0.14839719,0.07835629
24,2016-11-25,8,0.6311258,0.27541077,0.09346342
25,2016-11-18,7,0.40152702,0.13930306,0.4591699
26,2016-11-20,2,0.07492916,0.45614436,0.46892655
27,2016-11-21,10,0.4177751,0.14462867,0.43759623
28,2016-11-15,7,0.4568592,0.17701708,0.36612377
29,2016-11-16,8,0.65238476,0.08875096,0.25886434
30,2016-11-17,6,0.653349,0.06316527,0.28348574
31,2016-11-10,7,0.46749872,0.14894213,0.38355914
32,2016-11-11,6,0.46996823,0.17079996,0.35923183
33,2016-11-13,3,0.7650966,0.10555387,0.12934951
34,2016-11-14,10,0.33670112,0.32964376,0.33365518
35,2016-11-03,1,0.84456015,0.14368582,0.01175406
36,2016-11-07,5,0.34243375,0.11223452,0.5453318
37,2016-11-09,9,0.36492857,0.3526957,0.28237575
38,2016-10-25,3,0.37445772,0.35882565,0.26671663
39,2016-10-26,4,0.61451566,0.27884117,0.10664313
40,2016-10-28,3,0.31381956,0.33641174,0.34976873
41,2016-10-31,3,0.4790921,0.122701846,0.39820608
42,2016-11-01,4,0.20345978,0.3404365,0.4561037
43,2016-11-02,3,0.46731666,0.039110016,0.49357334
44,2016-10-18,9,0.33613524,0.19730195,0.4665628
45,2016-10-19,7,0.5085987,0.13807473,0.35332656
46,2016-10-20,4,0.32479382,0.23007886,0.44512734
47,2016-10-21,3,0.5312703,0.40176138,0.06696827
48,2016-10-16,4,0.64301,0.29054126,0.06644867
49,2016-10-17,9,0.3554464,0.15433754,0.49021614
50,2016-10-12,3,0.54176724,0.1357122,0.32252052
51,2016-10-13,7,0.32748285,0.61872303,0.05379415
52,2016-10-14,4,0.30062133,0.55869097,0.14068772
53,2016-10-15,1,0.9337348,0.02834982,0.037915375
54,2016-10-02,2,0.8491241,0.07430871,0.07656724
55,2016-10-03,1,0.8337003,0.022566361,0.14373335
56,2016-10-06,4,0.72397846,0.2525367,0.023484815
57,2016-10-09,2,0.86499083,0.1013127,0.033696435
58,2016-10-10,5,0.4522431,0.14586604,0.4018909
59,2016-10-11,2,0.52149445,0.047651127,0.43085444
60,2016-09-25,3,0.908398,0.07217383,0.019428222
61,2016-09-27,5,0.6695396,0.12599738,0.2044631
62,2016-09-28,8,0.56700873,0.21287584,0.22011538
63,2016-09-13,4,0.28426656,0.26156288,0.45417047
64,2016-09-14,4,0.57929724,0.35424525,0.06645747
65,2016-09-15,4,0.84226775,0.10836779,0.049364462
66,2016-09-16,3,0.6118138,0.057797078,0.33038908
67,2016-09-18,1,0.9157527,0.02169812,0.06254922
68,2016-09-20,2,0.4903709,0.04936804,0.46026105
69,2016-09-21,2,0.7113169,0.035671126,0.25301206
70,2016-09-22,4,0.5237712,0.07689611,0.3993327
71,2016-09-01,3,0.87405324,0.09906746,0.026879206
72,2016-09-02,2,0.20629522,0.7564055,0.037299346
73,2016-09-08,5,0.76496375,0.07119928,0.16383705
74,2016-09-09,3,0.45006123,0.34686342,0.20307533
75,2016-09-12,6,0.36850372,0.45204815,0.17944808
76,2016-08-23,2,0.38575193,0.12395393,0.49029413
77,2016-08-24,4,0.68063015,0.24020517,0.07916468
78,2016-08-25,2,0.36850572,0.17851697,0.45297727
79,2016-08-26,3,0.2845489,0.03943445,0.6760166
80,2016-08-29,2,0.8883643,0.07320914,0.038426545
81,2016-08-31,4,0.8858738,0.08182762,0.0322986
82,2016-08-08,2,0.91636944,0.051630042,0.03200059
83,2016-08-12,3,0.47678313,0.29103684,0.23217998
84,2016-08-14,1,0.9338935,0.027117144,0.038989324
85,2016-08-16,6,0.2866055,0.20853971,0.50485474
86,2016-08-17,2,0.18727748,0.039030146,0.77369237
87,2016-08-19,3,0.58313763,0.3202584,0.096604
88,2016-08-22,5,0.6149683,0.036807854,0.34822378
89,2016-07-28,3,0.4323841,0.5410808,0.026535086
90,2016-07-31,3,0.623677,0.075012125,0.3013109
91,2016-08-02,1,0.87125856,0.094830014,0.033911493
92,2016-08-03,3,0.4996682,0.15096582,0.34936604
93,2016-08-04,2,0.25670755,0.25924784,0.4840446
94,2016-08-05,2,0.58277893,0.087548226,0.3296728
95,2016-08-07,2,0.9258524,0.034420937,0.039726626
96,2016-07-22,1,0.8857472,0.065043464,0.049209327
97,2016-07-24,4,0.8885772,0.07315047,0.038272426
98,2016-07-25,3,0.3880408,0.2645286,0.34743062
99,2016-07-27,3,0.6339684,0.107616805,0.2584148
100,2016-07-19,7,0.60365695,0.21324266,0.18310031
101,2016-07-20,8,0.5056944,0.29483277,0.19947289
102,2016-07-21,3,0.5354801,0.3679351,0.096584864
103,2016-07-17,5,0.66165113,0.077400625,0.26094824
104,2016-07-18,17,0.40103522,0.4155952,0.18336952
105,2016-07-12,2,0.47079659,0.10759714,0.42160627
106,2016-07-14,3,0.6306257,0.028794438,0.34057984
107,2016-07-15,4,0.25594142,0.55744404,0.18661451
108,2016-07-05,3,0.42876902,0.29320192,0.27802905
109,2016-07-08,4,0.1102001,0.44187093,0.44792897
110,2016-07-10,4,0.7068632,0.2618829,0.031253867
111,2016-07-11,4,0.530672,0.07752286,0.39180514
112,2016-06-29,8,0.55659074,0.18626277,0.25714648
113,2016-06-30,5,0.39652145,0.2571252,0.34635335
114,2016-07-01,6,0.43398443,0.16900407,0.39701155
115,2016-07-03,1,0.22031333,0.0477563,0.7319304
116,2016-07-04,3,0.34340444,0.017940808,0.6386547
117,2016-06-28,12,0.4945413,0.12115714,0.38430154
118,2016-06-26,6,0.30990937,0.18439637,0.5056942
119,2016-06-27,11,0.5110913,0.054494895,0.43441382
120,2016-06-21,6,0.69812346,0.06765228,0.23422426
121,2016-06-23,11,0.44926497,0.09843887,0.45229617
122,2016-06-24,4,0.42779943,0.1663521,0.4058484
123,2016-06-16,8,0.20164508,0.3482336,0.45012128
124,2016-06-19,4,0.51371,0.16725364,0.31903633
125,2016-06-20,4,0.50034726,0.03988425,0.45976847
126,2016-06-12,2,0.933642,0.03550767,0.03085028
127,2016-06-13,2,0.73092306,0.034005553,0.23507138
128,2016-06-14,6,0.43505558,0.2539135,0.31103092
129,2016-06-15,2,0.8972963,0.07434136,0.028362373
130,2016-06-05,3,0.3850392,0.056771588,0.55818915
131,2016-06-06,2,0.5432354,0.42759243,0.029172165
132,2016-06-08,5,0.17992657,0.26646057,0.5536129
133,2016-06-09,4,0.7163463,0.2525852,0.031068427
134,2016-05-31,2,0.88659513,0.099857494,0.013547399
135,2016-06-01,6,0.634867,0.06451494,0.30061796
136,2016-06-02,4,0.33388403,0.46273547,0.2033805
137,2016-06-03,9,0.30877635,0.3778953,0.3133284
138,2016-05-23,10,0.40040794,0.22830097,0.37129116
139,2016-05-24,3,0.6199804,0.0290963,0.35092327
140,2016-05-25,4,0.70266974,0.20382419,0.09350607
141,2016-05-26,4,0.7843268,0.17570767,0.039965607
142,2016-05-30,2,0.92262715,0.022474015,0.054898836
143,2016-05-18,5,0.4464302,0.15366912,0.39990062
144,2016-05-19,4,0.65064174,0.20917475,0.14018351
145,2016-05-20,2,0.53721744,0.08015376,0.3826288
146,2016-05-22,2,0.84768,0.1215319,0.030788098
147,2016-05-09,2,0.8380197,0.11925375,0.04272653
148,2016-05-10,3,0.91410303,0.065214664,0.020682264
149,2016-05-15,1,0.61655533,0.06525667,0.31818795
150,2016-05-16,2,0.8636142,0.12321217,0.01317366
151,2016-05-17,5,0.24392931,0.23477273,0.521298
152,2016-04-28,5,0.44297472,0.18349366,0.37353158
153,2016-04-29,4,0.33009332,0.45928165,0.21062498
154,2016-05-04,1,0.028277563,0.93526065,0.03646177
155,2016-05-06,4,0.365479,0.18187109,0.45264992
156,2016-05-08,3,0.67011636,0.22544955,0.10443408
157,2016-04-19,6,0.3602432,0.15925066,0.48050606
158,2016-04-20,4,0.6778891,0.08784585,0.23426506
159,2016-04-24,2,0.5660174,0.040204197,0.39377844
160,2016-04-26,3,0.16347636,0.1976726,0.63885105
161,2016-04-14,12,0.49114642,0.20488435,0.30396926
162,2016-04-15,2,0.80754435,0.053802222,0.13865343
163,2016-04-17,3,0.5069594,0.33079258,0.16224803
164,2016-04-18,3,0.3545576,0.05797388,0.5874685
165,2016-03-20,3,0.33035806,0.115416504,0.55422544
166,2016-03-31,4,0.2837955,0.43154147,0.28466305
167,2016-04-06,3,0.8077124,0.15089263,0.041394968
168,2016-04-08,4,0.615378,0.10363953,0.28098246
169,2016-04-10,4,0.25937417,0.07936274,0.66126305
170,2016-04-11,5,0.6222264,0.16041344,0.21736014
171,2016-04-13,5,0.18273859,0.26245192,0.55480945
172,2016-03-01,3,0.6030888,0.02562307,0.37128815
173,2016-03-02,1,0.094472945,0.018388538,0.88713855
174,2016-03-13,1,0.9270405,0.053725284,0.019234251
175,2016-03-14,2,0.9231838,0.05330607,0.023510087
176,2016-03-15,3,0.9026165,0.081289716,0.016093796
177,2016-03-18,2,0.03746328,0.46069133,0.5018454
178,2016-02-13,1,0.08361122,0.051423546,0.86496526
179,2016-02-14,3,0.2903101,0.043519225,0.6661707
180,2016-02-15,2,0.5489801,0.35972685,0.09129298
181,2016-02-21,1,0.8304314,0.08098763,0.08858091
182,2016-02-22,5,0.36369348,0.3413981,0.29490846
183,2016-02-24,2,0.48034406,0.020811306,0.49884465
184,2016-02-26,1,0.842812,0.07300715,0.084180824
185,2016-02-28,1,0.41169813,0.0714397,0.5168621
186,2016-02-04,2,0.46536198,0.04329963,0.49133834
187,2016-02-05,3,0.10216468,0.30635986,0.5914755
188,2016-02-08,3,0.33083883,0.02757781,0.6415834
189,2016-02-09,2,0.48071292,0.20248114,0.3168059
190,2016-02-10,2,0.09769532,0.10757147,0.79473317
191,2016-02-11,4,0.4272982,0.12780663,0.44489518
192,2016-02-12,1,0.06830415,0.039295457,0.89240044
193,2016-01-26,4,0.33052102,0.05805403,0.6114249
194,2016-01-27,1,0.10561738,0.15139239,0.74299026
195,2016-01-28,4,0.67380095,0.08411336,0.24208575
196,2016-01-29,1,0.9186582,0.034121715,0.04722013
197,2016-01-31,3,0.5471991,0.20461655,0.24818437
198,2016-02-01,1,0.9254971,0.047214102,0.027288785
199,2016-02-03,4,0.5234588,0.081470594,0.39507064
200,2016-01-14,4,0.38670132,0.082208544,0.53109014
201,2016-01-17,2,0.4344692,0.019928101,0.54560274
202,2016-01-19,7,0.35277057,0.41091537,0.23631406
203,2016-01-20,4,0.13527237,0.062112913,0.80261475
204,2016-01-24,1,0.6326994,0.35690668,0.010393966
205,2015-12-29,1,0.9119108,0.040224902,0.047864325
206,2015-12-30,1,0.93180376,0.0425051,0.025691183
207,2016-01-01,1,0.075521156,0.8648523,0.059626564
208,2016-01-10,2,0.4683204,0.44283825,0.088841364
209,2016-01-12,1,0.93823224,0.025016822,0.036750935
210,2016-01-13,4,0.74014986,0.0782283,0.18162179
211,2015-12-06,1,0.24952835,0.72616225,0.024309475
212,2015-12-08,1,0.067061335,0.096777044,0.8361617
213,2015-12-15,2,0.37639886,0.14128026,0.48232085
214,2015-12-21,2,0.43869877,0.057671104,0.50363004
215,2015-12-22,2,0.8730137,0.067996606,0.05898966
216,2015-12-23,2,0.5005146,0.09044235,0.40904298
217,2015-12-24,1,0.6811945,0.28176218,0.037043337
218,2015-11-01,1,0.9321729,0.047527574,0.02029957
219,2015-11-10,1,0.9282547,0.034556847,0.03718841
220,2015-11-13,2,0.48667595,0.47877818,0.034545876
221,2015-11-30,4,0.36401945,0.16114211,0.47483847
222,2015-12-02,1,0.80142784,0.18082248,0.017749634
223,2015-12-04,4,0.12440186,0.2889018,0.5866964
224,2015-10-16,4,0.8109152,0.081427656,0.107657135
225,2015-10-18,3,0.6251802,0.31095138,0.06386841
226,2015-10-19,2,0.034664832,0.4579103,0.5074249
227,2015-10-21,4,0.671456,0.030596869,0.29794714
228,2015-10-25,1,0.016581414,0.054696135,0.9287225
229,2015-10-28,1,0.3144937,0.67147964,0.014026618
230,2015-10-12,7,0.43046835,0.3922572,0.17727439
231,2015-10-14,12,0.260515,0.22681159,0.51267344
232,2015-10-15,5,0.33401337,0.24267776,0.4233089
233,2015-09-21,2,0.4876978,0.09384105,0.41846117
234,2015-09-22,3,0.92906505,0.03606234,0.03487253
235,2015-09-25,1,0.9227898,0.03607313,0.041137006
236,2015-09-27,1,0.8746089,0.06720073,0.058190405
237,2015-09-28,1,0.82347995,0.14654022,0.029979883
238,2015-10-04,1,0.02235333,0.010925403,0.9667213
239,2015-10-07,3,0.41548613,0.26880988,0.31570396
240,2015-10-11,4,0.33795723,0.4522825,0.20976025
241,2015-07-27,1,0.92802644,0.0428387,0.029134925
242,2015-07-30,1,0.085341096,0.80205244,0.11260646
243,2015-08-03,1,0.10003528,0.88113445,0.018830277
244,2015-08-05,1,0.52576613,0.45231262,0.021921264
245,2015-08-16,1,0.0366877,0.13897882,0.82433355
246,2015-08-30,1,0.33404118,0.25693446,0.40902433
247,2015-09-11,2,0.6057221,0.07907074,0.31520712
248,2015-09-18,5,0.5852946,0.04975251,0.36495286
249,2015-07-16,4,0.25678825,0.26673606,0.4764756
250,2015-07-17,2,0.54852617,0.4198644,0.031609476
251,2015-07-19,2,0.869805,0.06361944,0.06657557
252,2015-07-20,2,0.59761375,0.36614117,0.036245093
253,2015-07-22,2,0.12282492,0.2804453,0.59672976
254,2015-07-26,2,0.45366108,0.050369233,0.49596965
255,2015-06-24,2,0.65257645,0.10199666,0.2454269
256,2015-06-26,1,0.93913245,0.032761097,0.028106466
257,2015-07-02,2,0.4758431,0.025517331,0.4986396
258,2015-07-05,1,0.91745704,0.04324579,0.039297167
259,2015-07-08,3,0.41963878,0.08038,0.49998116
260,2015-07-12,2,0.91529965,0.021494877,0.06320542
261,2015-07-14,1,0.8282383,0.040839724,0.130922
262,2015-07-15,4,0.06504334,0.45661986,0.47833678
263,2015-05-31,2,0.774009,0.13205999,0.093931004
264,2015-06-07,3,0.39266786,0.13904531,0.46828687
265,2015-06-09,2,0.15626837,0.7156085,0.12812315
266,2015-06-11,1,0.62900347,0.07028684,0.30070964
267,2015-06-21,1,0.7943675,0.036120493,0.1695121
268,2015-05-13,1,0.24244964,0.24855031,0.50900006
269,2015-05-19,3,0.34345195,0.03521205,0.621336
270,2015-05-21,2,0.5384532,0.45048338,0.0110634705
271,2015-05-22,1,0.16664577,0.057358656,0.7759956
272,2015-05-24,1,0.925683,0.055135686,0.019181337
273,2015-05-25,1,0.8411737,0.034581266,0.124245025
274,2015-05-26,3,0.23920317,0.3407471,0.4200498
275,2015-05-27,6,0.491223,0.30442825,0.20434873
276,2015-05-28,2,0.7689282,0.06579099,0.16528085
277,2015-04-27,3,0.5903365,0.12690412,0.28275946
278,2015-04-29,3,0.19247313,0.3281221,0.47940478
279,2015-04-30,3,0.5117238,0.09166876,0.39660743
280,2015-05-03,1,0.024518458,0.10906054,0.86642104
281,2015-05-05,1,0.9245604,0.047844198,0.027595326
282,2015-05-10,1,0.80515075,0.18049617,0.014353123
283,2015-04-14,10,0.5576105,0.2929238,0.14946574
284,2015-04-15,3,0.22543003,0.2614344,0.51313555
285,2015-04-16,3,0.17043914,0.32715592,0.5024049
286,2015-04-19,2,0.50360584,0.054240983,0.4421532
287,2015-04-21,3,0.68124944,0.117664956,0.20108555
288,2015-03-31,5,0.6609887,0.24383199,0.09517929
289,2015-04-01,3,0.7201266,0.16534214,0.11453122
290,2015-04-03,1,0.42571238,0.08134179,0.49294576
291,2015-04-12,1,0.24995665,0.62219924,0.12784411
292,2015-04-13,2,0.47890094,0.025694974,0.49540412
293,2015-03-03,2,0.88692725,0.0707281,0.042344615
294,2015-03-11,5,0.12564217,0.36399007,0.51036775
295,2015-03-15,3,0.5833736,0.079932265,0.33669415
296,2015-03-19,2,0.8552021,0.11713394,0.027664013
297,2015-03-22,1,0.0712731,0.60233116,0.32639566
298,2015-03-25,1,0.8437567,0.13070801,0.025535297
299,2015-03-26,2,0.7484782,0.11039423,0.14112763
300,2015-01-18,3,0.524641,0.35208932,0.123269744
301,2015-01-20,1,0.8862087,0.056208365,0.057582904
302,2015-01-21,1,0.92099625,0.06481299,0.014190739
303,2015-01-25,2,0.50444204,0.4667437,0.028814241
304,2015-02-08,1,0.05572569,0.014101413,0.9301729
305,2015-02-15,1,0.253052,0.05822057,0.6887274
306,2015-02-19,3,0.6517572,0.047973096,0.3002698
307,2014-12-03,1,0.9018079,0.03951053,0.058681577
308,2014-12-08,1,0.6468198,0.056026556,0.29715374
309,2015-01-07,1,0.92226064,0.027449947,0.050289437
310,2015-01-09,3,0.6888783,0.28359497,0.02752675
311,2015-01-12,1,0.8514155,0.1143371,0.03424734
312,2015-01-13,2,0.50004435,0.31542137,0.18453427
313,2015-01-15,5,0.24267559,0.054068405,0.70325595
314,2015-01-16,4,0.2668872,0.105534166,0.6275787
315,2014-10-22,2,0.8141496,0.10372191,0.082128406
316,2014-10-26,1,0.02236141,0.008183019,0.9694556
317,2014-10-29,1,0.03340022,0.9285792,0.038020585
318,2014-11-03,1,0.21424711,0.11433196,0.67142093
319,2014-11-04,1,0.5398206,0.41170025,0.048479185
320,2014-11-14,3,0.5270318,0.4324015,0.04056668
321,2014-11-16,1,0.21682274,0.6274986,0.15567864
322,2014-11-22,1,0.06635478,0.91297036,0.020674888
323,2014-11-27,1,0.1685789,0.8170383,0.014382829
324,2014-12-01,1,0.8102433,0.030940004,0.15881664
325,2014-10-05,1,0.5046364,0.074142076,0.42122152
326,2014-10-06,1,0.9343682,0.041926634,0.02370517
327,2014-10-07,2,0.14218023,0.39538366,0.46243608
328,2014-10-13,1,0.82609767,0.08081057,0.093091756
329,2014-10-14,2,0.9163557,0.036233038,0.047411248
330,2014-10-21,1,0.93269765,0.030103887,0.03719846
331,2014-08-27,3,0.3503585,0.0815123,0.56812924
332,2014-09-02,2,0.4868641,0.031763557,0.48137236
333,2014-09-04,2,0.59640557,0.05681958,0.34677485
334,2014-09-08,1,0.20887527,0.07761431,0.71351045
335,2014-09-19,2,0.15024757,0.18257608,0.66717625
336,2014-09-24,1,0.66044295,0.32471037,0.014846757
337,2014-09-25,1,0.9321809,0.043398555,0.02442056
338,2014-09-28,1,0.068313,0.9107977,0.020889275
339,2014-10-03,2,0.48387083,0.034275793,0.48185334
340,2014-07-22,3,0.355525,0.34515357,0.2993214
341,2014-07-24,2,0.36496392,0.45922226,0.17581388
342,2014-08-05,2,0.9118973,0.0617074,0.026395302
343,2014-08-08,1,0.08606783,0.02771569,0.88621646
344,2014-08-11,1,0.5348441,0.33996832,0.12518755
345,2014-08-13,1,0.9186336,0.0551731,0.026193304
346,2014-08-22,3,0.73255974,0.2074194,0.060020864
347,2014-08-24,1,0.46805343,0.12054811,0.4113985
348,2014-06-16,1,0.9052914,0.034832127,0.05987652
349,2014-07-10,2,0.89840555,0.052069508,0.049524993
350,2014-07-14,2,0.45986128,0.48756975,0.052568957
351,2014-07-15,4,0.24863946,0.4304274,0.32093316
352,2014-07-16,5,0.37197524,0.40890536,0.21911938
353,2014-07-17,4,0.421558,0.27727124,0.30117077
354,2014-07-18,2,0.7149031,0.057891067,0.22720581
355,2014-04-21,2,0.77600706,0.20084086,0.023152072
356,2014-04-29,1,0.26577714,0.101000935,0.6332219
357,2014-05-05,4,0.2034004,0.31016386,0.48643577
358,2014-05-08,1,0.7902204,0.14246514,0.067314506
359,2014-05-27,1,0.7711253,0.13658737,0.09228728
360,2014-05-28,1,0.69639516,0.08908524,0.21451963
361,2014-06-06,2,0.7226946,0.12136901,0.15593642
362,2014-06-09,1,0.19567876,0.797838,0.0064832624
363,2014-04-07,2,0.75795656,0.0990501,0.1429933
364,2014-04-11,1,0.92822737,0.026965525,0.04480713
365,2014-04-15,1,0.89264643,0.046817336,0.06053622
366,2014-04-16,2,0.596877,0.13262099,0.27050206
367,2014-04-17,2,0.5208291,0.06661141,0.41255948
368,2014-04-20,1,0.08180684,0.011802975,0.90639025
369,2014-03-25,1,0.13938639,0.78807366,0.07254
370,2014-03-26,2,0.5973172,0.2104,0.1922828
371,2014-03-28,1,0.023466572,0.013267353,0.963266
372,2014-03-30,1,0.8426551,0.03743366,0.11991124
373,2014-04-02,1,0.9506553,0.028612649,0.020732027
374,2014-04-06,1,0.8975109,0.07538815,0.02710093
375,2014-03-04,3,0.639185,0.24275525,0.118059754
376,2014-03-05,1,0.029477773,0.16009714,0.8104251
377,2014-03-11,3,0.47171068,0.030177863,0.4981114
378,2014-03-14,2,0.91402954,0.054331314,0.031639103
379,2014-03-24,1,0.8911357,0.040436152,0.06842818
380,2014-01-30,1,0.08806484,0.89195365,0.019981498
381,2014-02-04,1,0.88796264,0.08201248,0.030024836
382,2014-02-07,1,0.7282778,0.25416428,0.01755794
383,2014-02-09,1,0.85761064,0.02592494,0.11646437
384,2014-02-10,2,0.92054176,0.052803777,0.026654445
385,2014-02-11,1,0.8034224,0.04218398,0.15439366
386,2014-02-14,2,0.39099467,0.03957838,0.56942695
387,2014-03-03,2,0.029829334,0.034202807,0.93596786
388,2014-01-21,2,0.43006286,0.07193885,0.49799836
389,2014-01-23,3,0.68804985,0.082079135,0.22987099
390,2014-01-24,1,0.10479911,0.015001615,0.88019925
391,2014-01-27,1,0.7778421,0.20684986,0.01530801
392,2014-01-28,3,0.43010774,0.36008558,0.20980668
393,2014-01-29,4,0.27360246,0.08009292,0.6463047
394,2014-01-16,8,0.31405,0.5770075,0.108942464
395,2014-01-17,4,0.53369814,0.26579076,0.20051107
396,2014-01-13,6,0.06650713,0.10133243,0.8321605
397,2014-01-15,9,0.24842265,0.34126636,0.41031092
398,2014-01-05,1,0.421588,0.30350235,0.27490965
399,2014-01-07,3,0.4058834,0.19103986,0.40307677
400,2014-01-09,1,0.82454115,0.04233476,0.13312408
401,2014-01-10,1,0.9174087,0.054404724,0.028186636
402,2014-01-12,3,0.72616243,0.23756099,0.036276575
403,2013-12-17,1,0.04275092,0.94579214,0.01145696
404,2013-12-18,2,0.4635744,0.14628103,0.3901446
405,2013-12-20,3,0.5764578,0.102749914,0.3207923
406,2013-12-23,1,0.5797827,0.14530247,0.27491486
407,2013-12-27,1,0.6137533,0.27812615,0.10812052
408,2014-01-02,2,0.13677819,0.040791526,0.8224303
409,2013-11-27,2,0.37423158,0.48248535,0.1432831
410,2013-12-03,1,0.024699857,0.011893532,0.9634065
411,2013-12-10,2,0.7998316,0.09121962,0.1089488
412,2013-12-11,1,0.8544019,0.10615991,0.039438292
413,2013-12-13,5,0.5005589,0.39568883,0.10375223
414,2013-12-15,1,0.030926429,0.5170065,0.452067
415,2013-12-16,1,0.0293747,0.009865441,0.9607599
416,2013-11-01,1,0.06711989,0.70506024,0.2278198
417,2013-11-04,2,0.53389573,0.44103307,0.025071293
418,2013-11-12,1,0.8802276,0.09691046,0.022861913
419,2013-11-13,2,0.736475,0.1340784,0.12944661
420,2013-11-16,1,0.14790146,0.83125514,0.020843394
421,2013-11-19,1,0.076818176,0.031937145,0.8912447
422,2013-11-24,1,0.02496965,0.9572645,0.017765867
423,2013-10-22,4,0.5734621,0.064557135,0.3619807
424,2013-10-23,1,0.017876575,0.012095004,0.97002846
425,2013-10-24,4,0.30594364,0.31396317,0.3800932
426,2013-10-25,3,0.36275205,0.2679933,0.36925468
427,2013-10-28,1,0.8580201,0.06085022,0.081129625
428,2013-10-30,2,0.33461466,0.4888012,0.17658417
429,2013-10-31,2,0.032437526,0.014527301,0.9530352
430,2013-10-16,6,0.3640798,0.43987575,0.1960444
431,2013-10-17,2,0.18674323,0.4594571,0.35379967
432,2013-10-18,1,0.17642812,0.77151084,0.052061055
433,2013-10-20,1,0.04644111,0.9381323,0.015426615
434,2013-10-21,3,0.0677514,0.3743411,0.5579075
435,2013-10-09,1,0.89940596,0.06996762,0.030626481
436,2013-10-10,1,0.93548006,0.042762034,0.021757854
437,2013-10-13,3,0.43474594,0.5285727,0.036681365
438,2013-10-14,3,0.2757735,0.10048273,0.6237438
439,2013-10-15,2,0.10558972,0.57533574,0.3190745
440,2013-10-02,1,0.8974634,0.08446275,0.01807386
441,2013-10-03,2,0.24510573,0.27224365,0.48265067
442,2013-10-04,2,0.47603014,0.05001708,0.4739528
443,2013-10-06,2,0.91591936,0.05497569,0.029104954
444,2013-10-08,4,0.6397134,0.20157912,0.15870753
445,2013-09-17,2,0.50701076,0.39835382,0.09463541
446,2013-09-18,1,0.9230885,0.056304276,0.020607224
447,2013-09-20,1,0.57551116,0.12656792,0.2979209
448,2013-09-23,1,0.84249586,0.08758795,0.06991623
449,2013-09-24,2,0.037871107,0.030893125,0.9312358
450,2013-09-25,2,0.46205994,0.038593996,0.49934605
451,2013-09-27,1,0.85844547,0.083626315,0.057928205
452,2013-09-30,2,0.5848143,0.17508695,0.24009873
453,2013-10-01,1,0.86039203,0.0745947,0.06501325
454,2013-09-10,5,0.53104544,0.32696763,0.14198689
455,2013-09-11,3,0.3139969,0.11873739,0.56726575
456,2013-09-12,5,0.16372192,0.086989984,0.749288
457,2013-09-13,1,0.8531893,0.056486722,0.09032404
458,2013-09-15,2,0.8430189,0.110017866,0.046963263
459,2013-08-29,2,0.6849935,0.04613528,0.26887116
460,2013-08-30,2,0.23539062,0.15455385,0.61005557
461,2013-09-01,2,0.4854776,0.4820059,0.03251657
462,2013-09-03,3,0.76742536,0.1861489,0.04642572
463,2013-09-08,1,0.055422444,0.8922469,0.052330676
464,2013-08-07,4,0.14401932,0.036483698,0.819497
465,2013-08-12,2,0.037386544,0.12113171,0.84148175
466,2013-08-15,2,0.04443506,0.4072524,0.54831254
467,2013-08-16,2,0.4674811,0.054938633,0.47758025
468,2013-08-18,1,0.803134,0.048108097,0.14875792
469,2013-08-20,3,0.028354896,0.038572434,0.93307275
470,2013-08-22,4,0.4651867,0.42588788,0.10892542
471,2013-08-28,1,0.91071,0.047654483,0.04163547
472,2013-07-26,1,0.02749776,0.018733557,0.9537687
473,2013-07-29,2,0.052277636,0.22688077,0.72084165
474,2013-07-30,2,0.038189366,0.508866,0.4529446
475,2013-07-31,1,0.08238693,0.7756491,0.14196402
476,2013-08-01,2,0.4505719,0.36261907,0.18680911
477,2013-08-04,2,0.5067296,0.05874309,0.43452728
478,2013-07-21,2,0.7119877,0.22994593,0.05806638
479,2013-07-22,5,0.2536096,0.6793731,0.06701733
480,2013-07-23,1,0.07539203,0.85218877,0.072419204
481,2013-07-24,2,0.49369812,0.47024637,0.036055505
482,2013-07-25,2,0.41624814,0.43613186,0.14761996
