UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
Emma Mottram,@emmamottram,2010-09-09T14:28:07.000Z,"Emma Mottram
@emmamottram
·
2010年9月9日","Had brill birthday picnic for 
@sebastianstern
. All bought in a dish but Box Office manager Phillip's choc tart was best! #bac",,,,,[],https://twitter.com/emmamottram/status/24014128760
BAC,@BACDIOS,2010-09-10T21:19:27.000Z,"BAC
@BACDIOS
·
2010年9月11日","When its over, she won't be able to say whack. All she's gonna get to say is that muthafucka was #BAC.-bac",,,,,[],https://twitter.com/BACDIOS/status/24138187714
shelley hastings,@peckhamshell,2010-09-10T19:09:42.000Z,"shelley hastings
@peckhamshell
·
2010年9月11日","RT 
@FuelTheatre
 Magic. David Shrigley animation about cuts to arts budget: http://goo.gl/b/b3NV #bac",,,,,[],https://twitter.com/peckhamshell/status/24130396416
Bacon,@Baconfeed,2010-09-10T15:18:06.000Z,"Bacon
@Baconfeed
·
2010年9月10日","#FF - 
@JoePetrusky
 Lover of #crossfit and a stand up guy. I'd trust him with my body. Hey, I did eat the free #bac... http://bit.ly/bN2vHw",,,,,[],https://twitter.com/Baconfeed/status/24113119470
lucky.,@tiara_Kay,2010-09-10T14:25:19.000Z,"lucky.
@tiara_Kay
·
2010年9月10日","RT @Joanna_MOD: RT Plenty Of Money 
@Flaco_1and2
: S/O TU DA #BAC POCKETS!!!!!!!!",,,,,[],https://twitter.com/tiara_Kay/status/24108646404
Business_Plex,@Business_Plex,2010-09-10T06:33:57.000Z,"Business_Plex
@Business_Plex
·
2010年9月10日",http://bit.ly/bZ2viI  #drug_screening #pre-employment_screening #pre-employment_drug_screening #background_checks #employment_screening #bac,,,,,[],https://twitter.com/Business_Plex/status/24082966069
lehsaj,@__lehsaj,2010-09-10T01:24:22.000Z,"lehsaj
@__lehsaj
·
2010年9月10日",Oh Yeah #Bac OnThis,,,,,[],https://twitter.com/__lehsaj/status/24062325099
Family Moms,@familymoms,2010-09-11T00:12:32.000Z,"Family Moms
@familymoms
·
2010年9月11日","RT 
@CelebrityBeehiv
 - Bachelor Pad Finale Spoiler: Can Reality Steve Be Trusted? http://ow.ly/2Cu3n #bachelor #bac... http://bit.ly/abaBEp",,,,,[],https://twitter.com/familymoms/status/24149457576
Molly,@MissMolly_DC,2010-09-12T20:36:36.000Z,"Molly
@MissMolly_DC
·
2010年9月13日","回复 
@Tammy
@floridagirlindc
 oh fits on so many levels especially considering his love of cocktails during Watch What Happens Live 
@bravoandy
 #BAC",,,,,[],https://twitter.com/MissMolly_DC/status/24314501836
Bacon,@Baconfeed,2010-09-12T16:52:20.000Z,"Bacon
@Baconfeed
·
2010年9月13日","Mmmmmm, Bacon! by AddSomeStitches on #Etsy http://www.etsy.com/treasury/4c8c6dc791b16d918f76428f/mmmmmm-bacon #bac... http://bit.ly/cQ7AOY",,,,,[],https://twitter.com/Baconfeed/status/24298926486
BAC,@BACDIOS,2010-09-12T14:13:22.000Z,"BAC
@BACDIOS
·
2010年9月12日","If you can't tell I fucks  wit #Mesicans, Look at my necklace then.-#BAC",,,,,[],https://twitter.com/BACDIOS/status/24286479611
ValueWalk - Exclusive hedge fund info (below),@valuewalk,2010-09-13T16:43:49.000Z,"ValueWalk - Exclusive hedge fund info (below)
@valuewalk
·
2010年9月14日",I would bet strongly against #BAC on this one. How did they come up with this prediction?,,,,,[],https://twitter.com/valuewalk/status/24398063919
Nanaaa_BABE !!!,@PanamaHunniePHB,2010-09-13T00:54:12.000Z,"Nanaaa_BABE !!!
@PanamaHunniePHB
·
2010年9月13日",#bac home hadd a blast ii was glad to c mah huun verlandy gettiin mah stuff readii 4 tomorrow nn den time 4 family nite,,,,,[],https://twitter.com/PanamaHunniePHB/status/24332688907
Joe Johnson,@joemsie,2010-09-14T15:56:48.000Z,"Joe Johnson
@joemsie
·
2010年9月14日",Six Large Corporations Aim to Boost Economy with New Supplier Program http://bit.ly/9Ca80o #T  #BAC #C  #IBM #PFE  #UPS,,,,,[],https://twitter.com/joemsie/status/24487454328
Villento Affiliates,@VillentoAFF,2010-09-14T11:17:15.000Z,"Villento Affiliates
@VillentoAFF
·
2010年9月14日",#BAC just around the corner!!,,,,,[],https://twitter.com/VillentoAFF/status/24466612480
Bacon,@Baconfeed,2010-09-15T19:57:14.000Z,"Bacon
@Baconfeed
·
2010年9月16日","RT 
@PaleoHacks
: You're on Death Row. What would your last meal be? http://goo.gl/fb/ogBgo #last #meal #burger #bac... http://bit.ly/bftyka",,,,,[],https://twitter.com/Baconfeed/status/24599054730
Madara Uchiha,@BOP_SKOODLES,2010-09-15T15:10:38.000Z,"Madara Uchiha
@BOP_SKOODLES
·
2010年9月15日",Just got outt of that shit niggas was blowin ma shit #bac hurt #tired #damn all fuked up,,,,,[],https://twitter.com/BOP_SKOODLES/status/24578135912
Bacon,@Baconfeed,2010-09-15T07:41:42.000Z,"Bacon
@Baconfeed
·
2010年9月15日","Really, any food (or even activity) at 2am applies. :) RT 
@josephmonks
 Ahh, the (temporary) single life. Want #bac... http://bit.ly/btBVlB",,,,,[],https://twitter.com/Baconfeed/status/24550721140
oladimeji olaolu,@doublewealth,2010-09-16T16:25:55.000Z,"oladimeji olaolu
@doublewealth
·
2010年9月17日",Kk... #bac to lasgidi.....safe journey,,,,,[],https://twitter.com/doublewealth/status/24678252910
MazonLightingDesign,@MazonLighting,2010-09-16T15:37:19.000Z,"MazonLightingDesign
@MazonLighting
·
2010年9月16日",Teaching a #lighting #design course this fall at the #BAC http://the-bac.edu It's rewarding to see future professionals so interested.,,,,,[],https://twitter.com/MazonLighting/status/24674265372
@richriker,@richriker,2010-09-16T14:05:31.000Z,"@richriker
@richriker
·
2010年9月16日",Nice fast reply from #BAC to my tweet. Good to see a big bank listening using #Social Media.,,,,,[],https://twitter.com/richriker/status/24666513402
@richriker,@richriker,2010-09-16T13:31:45.000Z,"@richriker
@richriker
·
2010年9月16日",So #BAC is going to charge for not using electronic services but customers can't make transfers from low paying savings without penalties.,,,,,[],https://twitter.com/richriker/status/24663808208
YouReader.com,@LifestyleYR,2010-09-16T10:49:26.000Z,"YouReader.com
@LifestyleYR
·
2010年9月16日",Bank of America - #NYSE: #BAC #Opening #Customer #Outreach #Center - #Citigroup #Center - #Lifestyle > http://youreader.com/a.php?i=85177,,,,,[],https://twitter.com/LifestyleYR/status/24653459628
#REALTE YUNG D-WADE,@YOUNGK54L_,2010-09-16T00:49:50.000Z,"#REALTE YUNG D-WADE
@YOUNGK54L_
·
2010年9月16日",#BAC HOME,,,,,[],https://twitter.com/YOUNGK54L_/status/24619246904
Bacon,@Baconfeed,2010-09-17T20:54:21.000Z,"Bacon
@Baconfeed
·
2010年9月18日",Just picked up new brochures for Apartment recycling program we used veggie based ink. Be on the look out for #bac... http://bit.ly/9Vt24x,,,,,[],https://twitter.com/Baconfeed/status/24791052403
Emma Mottram,@emmamottram,2010-09-17T16:47:05.000Z,"Emma Mottram
@emmamottram
·
2010年9月18日",I can't escape the Peaks! EW.com's named it #1 show that changed TV since 1990 http://bit.ly/cWDlmO Agree? #LynchLockIn #bac,,,,,[],https://twitter.com/emmamottram/status/24774414335
janice doe,@chiomaekwonye,2010-09-19T18:45:41.000Z,"janice doe
@chiomaekwonye
·
2010年9月20日","回复 
@JeSuisKC
@KCbTHATlady #DEAD haatttiiinn assss hoes.....tell em #bac-bac",,,,,[],https://twitter.com/chiomaekwonye/status/24957741391
January 23,@_LadiesFavorite,2010-09-19T15:01:29.000Z,"January 23
@_LadiesFavorite
·
2010年9月19日",#bac on this =/,,,,,[],https://twitter.com/_LadiesFavorite/status/24941478290
King Caesar,@Makemoney_MOB,2010-09-19T02:00:01.000Z,"King Caesar
@Makemoney_MOB
·
2010年9月19日",Wassupp #Bac on this,,,,,[],https://twitter.com/Makemoney_MOB/status/24897413041
Siren,@SirenSUSD,2010-09-19T01:35:55.000Z,"Siren
@SirenSUSD
·
2010年9月19日",The body will eliminate approximately 1 drink (.015 Blood Alcohol Content #BAC))  per hour after all #drinking stops....  #bartending,,,,,[],https://twitter.com/SirenSUSD/status/24895838332
It's Only Money Blog,@onlymoney,2010-09-20T15:29:50.000Z,"It's Only Money Blog
@onlymoney
·
2010年9月20日","Weekend column: Loan fixes bring lots of anger, little hope http://bit.ly/azPwkv #BAC #foreclosure #Oregon",,,,,[],https://twitter.com/onlymoney/status/25034752495
David Lucas,@GONYJETS,2010-09-21T20:16:39.000Z,"David Lucas
@GONYJETS
·
2010年9月22日",Most of u guys that drink as ppl say casually  would be very surprised to know that u have driven lately with a #BAC over .08,,,,,[],https://twitter.com/GONYJETS/status/25148318592
Emma Mottram,@emmamottram,2010-09-21T16:07:26.000Z,"Emma Mottram
@emmamottram
·
2010年9月22日",Just found the clip of our Beatboxers on Newsround http://bbc.in/c70sUA Hands up who wanted to be a Press Packer? #bac,,,,,[],https://twitter.com/emmamottram/status/25131354156
Joe D Surf,@SurfDeals,2010-09-21T03:35:50.000Z,"Joe D Surf
@SurfDeals
·
2010年9月21日","Deal: Ogio Sale, Save up to 40% Off at Bag King®! Affiliates Earn 9% Commission! http://pmg2.me/dtYrJu #totes #bac... http://bit.ly/crd3yw",,,,,[],https://twitter.com/SurfDeals/status/25086457147
Brad Dubbs,@bad_lad,2010-09-22T19:45:02.000Z,"Brad Dubbs
@bad_lad
·
2010年9月23日",Several Hundred at Bank of America Are Said to Face Layoff - NYTimes.com http://ht.ly/2Ijc0 #BAC #banking #jobs,,,,,[],https://twitter.com/bad_lad/status/25240080005
Onat Pekcan,@onatpekcan,2010-09-22T16:57:24.000Z,"Onat Pekcan
@onatpekcan
·
2010年9月23日",#FT #Lex Departing bank CEOs http://tinyurl.com/2d6nq3l #finance #Barclays #HSBC #Lloyds #UniCredit #RBS #SocGen #BAC #Citi,,,,,[],https://twitter.com/onatpekcan/status/25228441860
Bacon,@Baconfeed,2010-09-22T16:11:23.000Z,"Bacon
@Baconfeed
·
2010年9月23日",YOU KNOW YOU AT INTERNAL AFFAIRS WHEN THE PARKING LOT A BUNCH OF CHEVY MALIBU.. FORD TAURUS.. GRAND MARQUIS.. #BAC... http://bit.ly/b8ldEp,,,,,[],https://twitter.com/Baconfeed/status/25224803136
Emma Mottram,@emmamottram,2010-09-22T11:06:32.000Z,"Emma Mottram
@emmamottram
·
2010年9月22日",Yummy team breakfast followed by talk about upcoming artist residencies & plans for the Cafe & Bar = good morning here #bac,,,,,[],https://twitter.com/emmamottram/status/25201707278
Brad Dubbs,@bad_lad,2010-09-22T01:57:16.000Z,"Brad Dubbs
@bad_lad
·
2010年9月22日",Several Hundred at Bank of America Are Said to Face Layoff - NYTimes.com http://ht.ly/2HR3l #BAC #banking #jobs,,,,,[],https://twitter.com/bad_lad/status/25173251347
Courtney Huff,@fitbabymama,2010-09-23T22:45:09.000Z,"Courtney Huff
@fitbabymama
·
2010年9月24日",taught Fat Blasting Intervals at #BAC tonight - mixed in some #P90x moves.  Love it!,,,,,[],https://twitter.com/fitbabymama/status/25349215950
Sebastian Stern,@sebastianstern,2010-09-23T20:04:46.000Z,"Sebastian Stern
@sebastianstern
·
2010年9月24日",Halfway through The Animals & Children Took to the Streets. Wow! Really have never seen anything like this. Just fantastic. #bac,,,,,[],https://twitter.com/sebastianstern/status/25337465306
CBOE TV,@CBOE_TV,2010-09-23T15:58:22.000Z,"CBOE TV
@CBOE_TV
·
2010年9月23日","Angela Miles reports on: #GLD, #XOM, #AAPL, #BAC, #NFLX, #BRCD & an in interview with Andy Keene: #SPX, #Banking http://bit.ly/9Saivx",,,,,[],https://twitter.com/CBOE_TV/status/25319541113
Sebastian Stern,@sebastianstern,2010-09-23T09:59:15.000Z,"Sebastian Stern
@sebastianstern
·
2010年9月23日",Off to Newbury today to see the new show from 1927 http://bit.ly/awbtMh. The trailer looks amazing! #bac,,,,,[],https://twitter.com/sebastianstern/status/25293547358
RandomStockPortfolio,@RandomStocks,2010-09-24T20:20:35.000Z,"RandomStockPortfolio
@RandomStocks
·
2010年9月25日",New post: ABCO BAC Sept 21 Picks http://randomstockportfolio.com/abco-bac-sept-21-picks/126/ #abco #bac,,,,,[],https://twitter.com/RandomStocks/status/25435736438
FierceFinance,@FierceFinance,2010-09-24T15:41:58.000Z,"FierceFinance
@FierceFinance
·
2010年9月24日",Bank of America throws a 'lavish' party amid pink slips...http://ow.ly/2Jpc8 #BAC #layoffs,,,,,[],https://twitter.com/FierceFinance/status/25415210425
#TEAMVOICEY,@JOINTEAMVOICEY,2010-09-24T01:09:48.000Z,"#TEAMVOICEY
@JOINTEAMVOICEY
·
2010年9月24日",OKIE IM GETTIN OFF THIS #BAC TO UBER,,,,,[],https://twitter.com/JOINTEAMVOICEY/status/25360383576
Kae_Milian,@_BabyFaceKay,2010-09-25T06:12:18.000Z,"Kae_Milian
@_BabyFaceKay
·
2010年9月25日",#BAC EADDIN CORNFALKES; YUMMMY IN MY TUMMY.,,,,,[],https://twitter.com/_BabyFaceKay/status/25476048719
Bacon,@Baconfeed,2010-09-27T19:22:57.000Z,"Bacon
@Baconfeed
·
2010年9月28日","RT 
@walyou
 :Pig = Bacon Tattoo: http://bit.ly/d7u2T1 #bacon #tattoo: Pig = Bacon Tattoo: http://bit.ly/d7u2T1 #bac... http://bit.ly/9OqIQV",,,,,[],https://twitter.com/Baconfeed/status/25714000592
Tattoo Pics,@TatPics,2010-09-27T19:22:43.000Z,"Tattoo Pics
@TatPics
·
2010年9月28日","RT 
@walyou
 :Pig = Bacon Tattoo: http://bit.ly/d7u2T1 #bacon #tattoo: Pig = Bacon Tattoo: http://bit.ly/d7u2T1 #bac... http://bit.ly/cqC8Jd",,,,,[],https://twitter.com/TatPics/status/25713985170
TradeTheMBI,@tradethembi,2010-09-27T16:36:02.000Z,"TradeTheMBI
@tradethembi
·
2010年9月28日","#FSLR had a stop at 141.61 from the 123 entry and is now upto 148.50 , so MBI trend still intact , I will be looking for #MS and #BAC soon",,,,,[],https://twitter.com/tradethembi/status/25702232523
FierceFinance,@FierceFinance,2010-09-27T16:34:57.000Z,"FierceFinance
@FierceFinance
·
2010年9月28日",Goldman Sachs on top of merger world; Bank of America surges... http://ow.ly/2KwWG #goldman #BAC,,,,,[],https://twitter.com/FierceFinance/status/25702148932
Ole Primdahl,@OlePrimdahl,2010-09-27T15:30:49.000Z,"Ole Primdahl
@OlePrimdahl
·
2010年9月27日",Today in #aviation #history: First #flight of the #BAC TSR-2 #strike #aircraft in 1964 - Wikipedia http://bit.ly/9hyUvM,,,,,[],https://twitter.com/OlePrimdahl/status/25696775720
Villento Affiliates,@VillentoAFF,2010-09-27T07:36:37.000Z,"Villento Affiliates
@VillentoAFF
·
2010年9月27日",#BAC just a week away.. Looking forward to a productive conference.,,,,,[],https://twitter.com/VillentoAFF/status/25666699382
AGENA Maureen,@maureenagena,2010-09-27T06:56:54.000Z,"AGENA Maureen
@maureenagena
·
2010年9月27日","Participants have been drawn from Organisations like #WOUGNET, Uni. of #Nairobi and #Egerton, #ARID #AMREF #BAC, Min. of #Agric.",,,,,[],https://twitter.com/maureenagena/status/25664874744
#DatRite ShadracH,@Flaco_1and2,2010-09-27T06:19:59.000Z,"#DatRite ShadracH
@Flaco_1and2
·
2010年9月27日",I WHIP MY HAIR #BAC & #FORTH!,,,,,[],https://twitter.com/Flaco_1and2/status/25663033778
SIR RAMSΞY™,@bello_ramsey,2010-09-27T02:49:12.000Z,"SIR RAMSΞY™
@bello_ramsey
·
2010年9月27日","RT @PrettySTAR1946: #Shoutout TWO my krab BRUHthers and sisTAUs @Mr_One5One @ThatSixTAU 
@TheGentlman
 @shayla1946 
@KlassiK10_10_23
! #BAC #MCP",,,,,[],https://twitter.com/bello_ramsey/status/25649786624
Emma Mottram,@emmamottram,2010-09-28T14:58:22.000Z,"Emma Mottram
@emmamottram
·
2010年9月28日",Enjoying the music from our Tea Dance this afternoon as it drifts down to our office & brightens the afternoon! #bac,,,,,[],https://twitter.com/emmamottram/status/25792076052
Bacon,@Baconfeed,2010-09-29T13:07:21.000Z,"Bacon
@Baconfeed
·
2010年9月29日",Found an eatery in my new neighborhood that serves chocolate covered bacon. I think I'm gonna like this hood. #bac... http://bit.ly/9DtgRP,,,,,[],https://twitter.com/Baconfeed/status/25880872014
Emma Mottram,@emmamottram,2010-09-29T12:49:14.000Z,"Emma Mottram
@emmamottram
·
2010年9月29日","Just been hearing about all of the plans for #LynchLockIn. Oh my, it's going to be cram packed full of fun! #bac",,,,,[],https://twitter.com/emmamottram/status/25879518519
ZatGurlStillBad,@sexyGM69,2010-09-29T12:16:43.000Z,"ZatGurlStillBad
@sexyGM69
·
2010年9月29日",@SayYes2WetPussy Follow me #bac please !,,,,,[],https://twitter.com/sexyGM69/status/25877214793
Bacon,@Baconfeed,2010-10-01T16:47:50.000Z,"Bacon
@Baconfeed
·
2010年10月2日","Sold a bacon scarf! http://tinyurl.com/silkbacon Working on big order of these, so there's no wait right now! #bac... http://bit.ly/abjtpF",,,,,[],https://twitter.com/Baconfeed/status/26097094950
Adam Owens,@nadam,2010-10-01T15:26:08.000Z,"Adam Owens
@nadam
·
2010年10月1日","The private social networking platform 
@ProArtsConnect
 just hit 3,000 users! #berklee #emerson #massart #boco #bac #smfa",,,,,[],https://twitter.com/nadam/status/26089918235
Guinderas,@Guinderas,2010-10-02T20:12:24.000Z,"Guinderas
@Guinderas
·
2010年10月3日","Final 
@plazajewell
 16 #BAC 19 @urba1899 @JorBusico",,,,,[],https://twitter.com/Guinderas/status/26203952591
CelebrityBee,@CelebrityBEE,2010-10-02T18:08:07.000Z,"CelebrityBee
@CelebrityBEE
·
2010年10月3日",RT@alrady40   are you kidding this is BIG BIG BIG #BOA  (#BAC) one of the largest lenders halts   # foreclosures http://su.pr/AW6GDq,,,,,[],https://twitter.com/CelebrityBEE/status/26195995714
TV reality,@TVreality,2010-10-02T18:08:07.000Z,"TV reality
@TVreality
·
2010年10月3日","RT@alrady40   are you kidding this is BIG BIG BIG #BOA  (#BAC) one of the largest lenders halts   # foreclosures http://su.pr/AW6GDq
1",,,1,,[],https://twitter.com/TVreality/status/26195995559
Jason Crook,@jasoncrook,2010-10-02T17:46:56.000Z,"Jason Crook
@jasoncrook
·
2010年10月3日",Just got into #Winterthur when I showed my #Bank of America card. What an amazing place and the weather was perfect. Thanks #BAC,🌙,,,,[],https://twitter.com/jasoncrook/status/26194528083
"Law Offices of Thomas Carroll Blauvelt, LLC",@LawyerInNJ,2010-10-02T12:22:44.000Z,"Law Offices of Thomas Carroll Blauvelt, LLC
@LawyerInNJ
·
2010年10月2日","#NJ #CDL #DWI begins at #.04% #BAC.  Much lower #per se standard for #commercial #driver's #licenses.
1",,,1,,[],https://twitter.com/LawyerInNJ/status/26169624287
Lori Ann LaRocco,@loriannlarocco,2010-10-02T11:57:47.000Z,"Lori Ann LaRocco
@loriannlarocco
·
2010年10月2日","my @cnbcnetnet q&a w/ 
@JamesGRickards
: & 
@rcwhalen
 http://bit.ly/bvH6JQ) was ahead of this #bac story! http://tinyurl.com/2b38yy7 PLS RT :)",,,,,[],https://twitter.com/loriannlarocco/status/26168155844
ŴįĿ,@Cleopatra_Cilla,2010-10-02T01:58:40.000Z,"ŴįĿ
@Cleopatra_Cilla
·
2010年10月2日",my #bac hurts :(,,,,,[],https://twitter.com/Cleopatra_Cilla/status/26135685931
Bacon,@Baconfeed,2010-10-03T04:28:49.000Z,"Bacon
@Baconfeed
·
2010年10月3日",Sunday Breakfast with Mayos http://yfrog.com/m95jhcj #Jalapeñobagels #meltedcheese #croissants #strawberryjam #bac... http://bit.ly/a8ugxL,,,,,[],https://twitter.com/Baconfeed/status/26237152359
Emma Mottram,@emmamottram,2010-10-04T17:29:38.000Z,"Emma Mottram
@emmamottram
·
2010年10月5日","New post on our website from Beth Nesbitt, currently resident in the building, about her project http://bit.ly/duDGuD #bac",,,,,[],https://twitter.com/emmamottram/status/26382124427
Onat Pekcan,@onatpekcan,2010-10-04T12:13:47.000Z,"Onat Pekcan
@onatpekcan
·
2010年10月4日",#NYT Flawed Bank Paperwork Aggravates a Foreclosure Crisis - http://nyti.ms/bK39UN #finance #GMAC #JPM #BAC #Housing #Mortgage #WFC,,,,,[],https://twitter.com/onatpekcan/status/26356141290
Breaker,@castironstraw,2010-10-04T12:08:16.000Z,"Breaker
@castironstraw
·
2010年10月4日","Watching #cnbc, no mention of #foreclosure fraud by #bac #wellsfargo #JPMorganchase #GMAC.  Blame poor mortgagee then news.#Bastards",🌊 🐝,,,,[],https://twitter.com/castironstraw/status/26355770801
Breaker,@castironstraw,2010-10-04T09:34:52.000Z,"Breaker
@castironstraw
·
2010年10月4日","@Keitholberman
 these are worst persons, #Chase #BAC #GMAC . Fake document, worst document by fiduciary.",🌊 🐝,,,,[],https://twitter.com/castironstraw/status/26347358210
Breaker,@castironstraw,2010-10-04T09:21:56.000Z,"Breaker
@castironstraw
·
2010年10月4日","Banks can't verify paperwork #GOP #cspanwj #msnbc #abc 
@Keithoberman
 their forging paper #Chase #bac #wellsfargo http://bit.ly/92xpd0",🌊 🐝,,,,[],https://twitter.com/castironstraw/status/26346762276
Kae_Milian,@_BabyFaceKay,2010-10-04T01:14:11.000Z,"Kae_Milian
@_BabyFaceKay
·
2010年10月4日",#BAC FROM MY BABEE SET. HADD ODEE FUN TUDAY !,,,,,[],https://twitter.com/_BabyFaceKay/status/26319624960
BBm:267E66Dc,@AllBout_Jus,2010-10-04T00:20:55.000Z,"BBm:267E66Dc
@AllBout_Jus
·
2010年10月4日",#bac on thiis,,,,,[],https://twitter.com/AllBout_Jus/status/26315387952
Bacon,@Baconfeed,2010-10-05T17:12:04.000Z,"Bacon
@Baconfeed
·
2010年10月6日","Everyone loves bacon RT 
@JanMichaelDC
: How to get more twitter followers: talk abt #nonprofit fundraising and #bac... http://bit.ly/amETWG",,,,,[],https://twitter.com/Baconfeed/status/26474759339
Onat Pekcan,@onatpekcan,2010-10-05T14:17:39.000Z,"Onat Pekcan
@onatpekcan
·
2010年10月5日",#WSJ Banks Pile Into Safer Bets http://on.wsj.com/atVYy9 #finance #BaselIII #GS #MS #NYSE #FlashCrash #BAC #Barclays,,,,,[],https://twitter.com/onatpekcan/status/26460262857
Income Access,@IncomeAccess,2010-10-05T14:06:08.000Z,"Income Access
@IncomeAccess
·
2010年10月5日",Come see us at the Budapest Affiliate Conference for a chance to win a Ferrari! http://bit.ly/clUjK5 #bac,,,,,[],https://twitter.com/IncomeAccess/status/26459256304
James Barnes,@JamesBarnesEsq,2010-10-05T09:16:00.000Z,"James Barnes
@JamesBarnesEsq
·
2010年10月5日","Want to know more about Pzyche? Visit our stand at #BAC & see how you can make every visitor to your website count http://bit.ly/9guyYK
1",,,1,,[],https://twitter.com/JamesBarnesEsq/status/26441058248
Texans Tweeters,@TexansTweeters,2010-10-06T23:33:51.000Z,"Texans Tweeters
@TexansTweeters
·
2010年10月7日","RT 
@nflnewsandscore
 NFL News & NFL Rumors: Houston Texans LB Brian Cushing: 'I'm Back and Ready to Go' http://bit.ly/b6Jbkm #'I'm #Bac...",,,,,[],https://twitter.com/TexansTweeters/status/26597088399
Texans Tweeters,@TexansTweeters,2010-10-06T23:13:40.000Z,"Texans Tweeters
@TexansTweeters
·
2010年10月7日","RT 
@nflnewsandscore
 NFL News & NFL Rumors: Houston Texans LB Brian Cushing: 'I'm Back and Ready to Go' http://bit.ly/b6Jbkm #'I'm #Bac...",,,,,[],https://twitter.com/TexansTweeters/status/26594405477
Reggae Marathon,@ReggaeMarathon,2010-10-06T19:58:46.000Z,"Reggae Marathon
@ReggaeMarathon
·
2010年10月7日","Enjoy the run then the sun Reggae Marathon http://bit.ly/9wnVYA #nyrr #bac #miamiherald
1",,,1,,[],https://twitter.com/ReggaeMarathon/status/26580424997
Logan Nathan,@logannathan,2010-10-06T18:52:27.000Z,"Logan Nathan
@logannathan
·
2010年10月7日","Another photo taken in #Budapest city, just a day before my 'Social Media for Business' workshop at the #BAC 7 Oct http://twitpic.com/2v6zcj",,,,,[],https://twitter.com/logannathan/status/26576171436
Logan Nathan,@logannathan,2010-10-06T18:49:13.000Z,"Logan Nathan
@logannathan
·
2010年10月7日","Enjoyed the day in the city of #Budapest before my 'Social Media for Business' workshop at the #BAC 7 Oct. http://twitpic.com/2v6yjy
1",,,1,,[],https://twitter.com/logannathan/status/26575964939
Logan Nathan,@logannathan,2010-10-06T18:40:37.000Z,"Logan Nathan
@logannathan
·
2010年10月7日",I am in #Budapest now and looking forward to running my 'Social Media for Business' workshop at the #BAC conference tomorrow (7 Oct),,,,,[],https://twitter.com/logannathan/status/26575418520
Emma Mottram,@emmamottram,2010-10-06T16:16:28.000Z,"Emma Mottram
@emmamottram
·
2010年10月7日","Yesterday's update from 
@beth_nesbitt
, current artist in residence http://bit.ly/duDGuD Sounds like she's a bit bruised! #bac",,,,,[],https://twitter.com/emmamottram/status/26565379763
TradeTheMBI,@tradethembi,2010-10-06T15:49:07.000Z,"TradeTheMBI
@tradethembi
·
2010年10月6日",#BAC is also at the early stage of its move closer to #JPM and #MS than #PFG. Friday I can detail the price stops for RED RIPPLE trades,,,,,[],https://twitter.com/tradethembi/status/26563116632
TradeTheMBI,@tradethembi,2010-10-06T14:57:15.000Z,"TradeTheMBI
@tradethembi
·
2010年10月6日","We can take them one by one , the ones I had been going over were #FAS,#JPM,#MS,WFC,#COF,#BAC,#PFG",,,,,[],https://twitter.com/tradethembi/status/26558627549
Allison Pothier,@allisonpothier,2010-10-06T07:52:54.000Z,"Allison Pothier
@allisonpothier
·
2010年10月6日","its not ""rock art,"" its a ""rock garden"" haha RT @cavemann135 rocks are not art #bac",,,,,[],https://twitter.com/allisonpothier/status/26532137490
Shante =),@BeenPRETTYTey_,2010-10-06T00:07:32.000Z,"Shante =)
@BeenPRETTYTey_
·
2010年10月6日",#Bac FrOm My NaP=],,,,,[],https://twitter.com/BeenPRETTYTey_/status/26503520962
Janet Kissick Hug,@JKissnHug,2010-10-07T23:26:24.000Z,"Janet Kissick Hug
@JKissnHug
·
2010年10月8日",@nickleix http://twitpic.com/2ml83u - Great vantage point.Thanks for posting these pics. So many mysteries solved. How do they do that? #bac,,,,,[],https://twitter.com/JKissnHug/status/26695297813
D'Angelo Bailey,@dbailey24,2010-10-07T23:01:31.000Z,"D'Angelo Bailey
@dbailey24
·
2010年10月8日",I need to get it in real quick at the gym before I raise my #BAC tonight...,,,,,[],https://twitter.com/dbailey24/status/26693350374
Emma Mottram,@emmamottram,2010-10-07T15:59:50.000Z,"Emma Mottram
@emmamottram
·
2010年10月7日",Another update from Beth now online http://bit.ly/duDGuD Love the plane her dad made her! #bac,,,,,[],https://twitter.com/emmamottram/status/26661325369
Nichola Stott,@NicholaStott,2010-10-07T14:51:58.000Z,"Nichola Stott
@NicholaStott
·
2010年10月7日",Any of you #BAC speakers in Buda yet? Easy to get currency in the airport?,,,,,[],https://twitter.com/NicholaStott/status/26655430744
Kae_Milian,@_BabyFaceKay,2010-10-07T10:42:28.000Z,"Kae_Milian
@_BabyFaceKay
·
2010年10月7日",#bac; im hea gettin dress ! Fresh Out The Showa,,,,,[],https://twitter.com/_BabyFaceKay/status/26637288619
Logan Nathan,@logannathan,2010-10-07T04:42:12.000Z,"Logan Nathan
@logannathan
·
2010年10月7日","Looking forward to running my 'Social Media for Business' workshop in #Budapest today at the Budapest Affiliate Conference #BAC
1",,,1,,[],https://twitter.com/logannathan/status/26620380307
