todate,Ticker symbol,Security,SEC filings,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,close,low,high,volume,Unnamed: 0.1,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,For Year,Earnings Per Share,Estimated Shares Outstanding,Sentiment_Score,Pos_Neg
2015-12-14,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.76,16.799999,16.5,16.889999,121121200.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.3226333333333333,0.3333333333333333
2015-12-15,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.02,17.42,16.99,17.49,99737200.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,-0.11659999999999998,0.0
2015-12-16,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.65,17.75,17.23,17.780001,171576700.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.80645,1.0
2015-12-17,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.799999,17.299999,17.299999,17.83,97265700.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.4489666666666667,0.3333333333333333
2015-12-18,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.190001,16.76,16.76,17.27,136737800.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,-0.9571,-1.0
2015-12-21,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,16.98,16.969999,16.77,17.030001,65150300.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.60475,1.0
2015-12-22,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.049999,17.08,16.85,17.110001,56173500.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.6119,1.0
2015-12-23,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.16,17.34,17.1,17.34,65770700.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.007000000000000006,0.0
2015-12-24,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.32,17.27,17.219999,17.379999,29369400.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.9994,1.0
2015-12-28,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.219999,17.129999,16.98,17.23,41777500.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.7201,1.0
2015-12-29,BAC,Bank of America Corp,reports,Financials,Banks,"Charlotte, North Carolina",1976-06-30,70858,17.25,17.280001,17.16,17.35,45670400.0,192,2014/12/31,145000000000.0,0,0,2,0,0.0,0.0,582000000000.0,0,153000000000.0,2656000000.0,0.0,0,0,5210000000,16709000000,6855000000,-3067000000,1130000000,10049000000.0,69777000000.0,0,0.0,2022000000,4612000000.0,8278000000,0,-5677000000.0,9702000000,121000000000.0,1510000000000.0,0,0,-13832000000,7267000000,30135000000.0,-12201000000.0,-7600000000.0,4833000000,-345000000,3789000000,5963000000,61845000000,0,0,0,112000000000.0,0,1120000000000.0,-4320000000,-345000000,-1923000000,0.0,4114000000,3211000000,7,3,5,0.0,0,75024000000.0,4282000000,74181000000,232000000000.0,7510000000.0,2100000000000.0,0.0,0,243000000000.0,1860000000000.0,2100000000000.0,95181000000.0,0.0,2014.0,0.36,13425000000.0,0.9451,1.0
