date,GICS Sector,GICS Sub Industry,Address of Headquarters,Date first added,CIK,open,low,high,volume,SMA_100,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,CUMLOGRET_1,SMA_55_CUMLOGRET,Unnamed: 0,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Capital Surplus,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Deferred Asset Charges,Deferred Liability Charges,Depreciation,Earnings Before Interest and Tax,Earnings Before Tax,Effect of Exchange Rate,Equity Earnings/Loss Unconsolidated Subsidiary,Fixed Assets,Goodwill,Gross Margin,Gross Profit,Income Tax,Intangible Assets,Interest Expense,Inventory,Investments,Liabilities,Long-Term Debt,Long-Term Investments,Minority Interest,Misc. Stocks,Net Borrowings,Net Cash Flow,Net Cash Flow-Operating,Net Cash Flows-Financing,Net Cash Flows-Investing,Net Income,Net Income Adjustments,Net Income Applicable to Common Shareholders,Net Income-Cont. Operations,Net Receivables,Non-Recurring Items,Operating Income,Operating Margin,Other Assets,Other Current Assets,Other Current Liabilities,Other Equity,Other Financing Activities,Other Investing Activities,Other Liabilities,Other Operating Activities,Other Operating Items,Pre-Tax Margin,Pre-Tax ROE,Profit Margin,Quick Ratio,Research and Development,Retained Earnings,Sale and Purchase of Stock,"Sales, General and Admin.",Short-Term Debt / Current Portion of Long-Term Debt,Short-Term Investments,Total Assets,Total Current Assets,Total Current Liabilities,Total Equity,Total Liabilities,Total Liabilities & Equity,Total Revenue,Treasury Stock,Earnings Per Share,Estimated Shares Outstanding,close
2015-02-12,0,0,0,0,70858,16.41,16.370001,16.73,116394100.0,16.82670002,14.848155108413629,15.78650005,16.724844991586373,11.887941451422252,0.9707756768562902,56.718446874252926,-0.0578170749317763,0.1740576929582566,-0.231874767890033,0.0605871300177615,0.0644853936349587,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.67
2015-02-13,0,0,0,0,70858,16.73,16.540001,16.790001,93632700.0,16.82250002,14.89396089913593,15.8570001,16.820039300864067,12.146549723034544,0.890950284954333,55.69854362288462,-0.0176432142277072,0.1713852429298606,-0.1890284571575679,0.0569814170849565,0.0638719221308458,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.610001
2015-02-17,0,0,0,0,70858,16.52,16.370001,16.68,93350600.0,16.818300020000002,14.926615782725545,15.91950005,16.912384317274455,12.473812169427468,0.8577954518054642,55.9826531150232,0.0156283770843437,0.1637254673935292,-0.1480970903091855,0.0581846663276023,0.0633651906683718,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.629999
2015-02-18,0,0,0,0,70858,16.549999,16.24,16.559999,84057400.0,16.80950001,15.013913964177974,15.9715,16.929086035822028,11.991184745603444,0.6715245355045322,50.25520873230397,0.0151929756668991,0.1306320527808677,-0.1154390771139686,0.0381414797180802,0.062483407034073,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.299999
2015-02-19,0,0,0,0,70858,16.209999,16.08,16.379999,83604300.0,16.8031,15.084736260270232,16.01149995,16.93826363972977,11.576225745543193,0.6070925912396711,48.78917444872035,0.0074992226969143,0.0983506398487064,-0.090851417151792,0.0326047073123269,0.061575492378994,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.209999
2015-02-20,0,0,0,0,70858,16.139999,16.01,16.43,89763600.0,16.79659998,15.085800027206082,16.025999900000002,16.96619977279392,11.733431656815617,0.6882573643346964,51.65784170811296,0.0149471458948227,0.0846388504372918,-0.069691704542469,0.0430374506299193,0.0611259921376513,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.379999
2015-02-23,0,0,0,0,70858,16.32,16.1,16.32,87623700.0,16.788499990000002,15.11660184205791,16.04949995,16.982398057942092,11.62526073520553,0.5806631767814354,48.55636845889986,0.0062532606978038,0.0607559721922183,-0.0545027114944145,0.0319877372217904,0.0600898672350109,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.200001
2015-02-24,0,0,0,0,70858,16.27,16.25,16.549999,74109600.0,16.78179999,15.137183747176618,16.075999900000003,17.014816052823388,11.679723297626856,0.6619055547168394,51.68056477057423,0.0137293647662595,0.0545856610085392,-0.0408562962422797,0.0430374506299193,0.0591068246866975,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.379999
2015-02-25,0,0,0,0,70858,16.370001,16.32,16.5,57201000.0,16.77849999,15.187079408111284,16.1189999,17.050920391888713,11.563006361067284,0.6990513693116123,53.53760752463255,0.0282052598083097,0.0552492448404716,-0.0270439850321618,0.0497305698265663,0.0583297989494942,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.49
2015-02-26,0,0,0,0,70858,16.42,15.9,16.440001,161100700.0,16.77010001,15.328079912780138,16.160999949999997,16.993919987219858,10.307778476539877,0.4273646060887963,45.78538054704061,0.0033279894303355,0.0242975795699978,-0.0209695901396623,0.0220620980375649,0.0565598281780943,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.040001
2015-02-27,0,0,0,0,70858,15.78,15.62,15.88,130448200.0,16.7553,15.398923899923997,16.17999995,16.961076000076,9.654833776139816,0.2631472953472355,42.405563314158655,-0.0345483333949161,-0.010862994604203,-0.0236853387907131,0.0076190844764395,0.0545478364698319,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,15.81
2015-03-02,0,0,0,0,70858,15.79,15.72,16.030001,71402400.0,16.742499990000002,15.593489177095892,16.222999950000002,16.852510722904114,7.760719655357098,0.3308210445570516,46.12950048549983,-0.0478753859401166,-0.0193520377195228,-0.0285233482205938,0.0201899602636821,0.0528676545743639,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.01
2015-03-03,0,0,0,0,70858,16.030001,15.96,16.15,65689800.0,16.734100010000002,15.719849889596423,16.252000000000002,16.78415011040358,6.548733822342829,0.3008090237553243,46.6863662427608,-0.0553779782653869,-0.0214837040358344,-0.0338942742295524,0.0220620980375649,0.051408847346776,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.040001
2015-03-04,0,0,0,0,70858,15.96,15.76,15.98,78441600.0,16.7213,15.710149705661951,16.2495,16.78885029433805,6.638361726059875,0.1203765861455726,43.460990952186286,-0.0765794853206216,-0.0341481688728553,-0.0424313164477662,0.0095148196413384,0.0496279986100723,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,15.84
2015-03-05,0,0,0,0,70858,15.92,15.75,16.030001,69510000.0,16.7154,15.749431943809114,16.26,16.77056805619089,6.280049891646834,0.2453816422244064,46.637146239873154,-0.0795541192206421,-0.0296982422183006,-0.0498558770023414,0.01956515549484,0.0483872253060882,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.0
2015-03-06,0,0,0,0,70858,16.0,16.0,16.620001,163207200.0,16.712799989999997,15.778987274374812,16.27249995,16.766012625625187,6.0656036520705205,0.4468089143470427,50.735182711285766,-0.0634282954189977,-0.010857934733325,-0.0525703606856727,0.0332214202900427,0.0476943949467539,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.219999
2015-03-09,0,0,0,0,70858,16.309999,16.120001,16.33,72912700.0,16.710499990000002,15.771555876314451,16.25649995,16.741444023685542,5.966156001317422,0.4108145096581945,49.79916486969218,-0.054059797620912,-0.0011915495481914,-0.0528682480727205,0.0301341068440744,0.0470862517784098,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.17
2015-03-10,0,0,0,0,70858,16.040001,15.79,16.129999,85633600.0,16.70319999,15.705230666167356,16.228499950000003,16.75176923383265,6.448769577531373,0.0809997227543686,43.26593481191683,-0.0764171307122048,-0.0188391061115873,-0.0575780246006174,0.0063532615226094,0.0454677998259055,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,15.79
2015-03-11,0,0,0,0,70858,15.92,15.87,16.16,85910100.0,16.7067,15.69500029343354,16.213,16.730999706566465,6.389930383845837,0.4005800595113021,49.29821571779334,-0.0675355639807406,-0.0079660315040985,-0.059569532476642,0.0264166925171862,0.0439319180674314,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.110001
2015-03-12,0,0,0,0,70858,16.049999,15.9,16.209999,126376300.0,16.7068,15.683458641767093,16.19949995,16.715541258232907,6.371077006397437,0.3939038907806011,48.94790228080402,-0.0614029568380765,-0.0014667394891475,-0.0599362173489289,0.0251743942593506,0.0422803414082054,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.09
2015-03-13,0,0,0,0,70858,16.08,15.94,16.15,88581900.0,16.70560001,15.70033123538499,16.17049995,16.64066866461501,5.815141350840052,0.414392485614535,48.94790228080403,-0.0558984588563511,0.0032302067940622,-0.0591286656504134,0.0251743942593506,0.040536133511384,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.09
2015-03-16,0,0,0,0,70858,16.110001,15.85,16.219999,63406500.0,16.7043,15.721705273995726,16.14649985,16.571294426004275,5.261754311468002,0.4805778475855198,49.77566634662333,-0.0477579950945319,0.0090965364447051,-0.0568545315392371,0.0276572633958943,0.0386125979209076,192,145438000000.0,0.0,0.0,2.0,0.0,0.0,10.0,581963000000.0,0.0,153458000000.0,2656000000.0,102.0,0.0,0.0,5210000000.0,16709000000.0,6855000000.0,-3067000000.0,1130000000.0,10049000000.0,69777000000.0,0.0,0.0,2022000000.0,4612000000.0,8278000000.0,0.0,-5677000000.0,9702000000.0,121101000000.0,1508266000000.0,0.0,0.0,-13832000000.0,7267000000.0,30135000000.0,-12201000000.0,-7600000000.0,4833000000.0,-345000000.0,3789000000.0,5963000000.0,61845000000.0,0.0,0.0,0.0,112063000000.0,0.0,1118936000000.0,-4320000000.0,-345000000.0,-1923000000.0,0.0,4114000000.0,3211000000.0,7.0,3.0,5.0,60.0,0.0,75024000000.0,4282000000.0,74181000000.0,232449000000.0,7510000000.0,2104534000000.0,0.0,0.0,243471000000.0,1861063000000.0,2104534000000.0,95181000000.0,0.0,0.36,13425000000.0,16.129999
